log2,depth
-0.061379,43.0283
-0.061379,76.6169
-0.061379,71.0762
-0.061379,87.428
-0.061379,18.5234
-0.061379,67.4192
-0.061379,70.6029
-0.061379,81.3265
-0.061379,57.8114
-0.061379,92.161
-0.061379,87.75
-0.061379,111.815
-0.061379,94.0714
-0.061379,84.4884
-0.061379,113.378
-0.061379,62.9752
-0.061379,128.449
-0.061379,61.6516
-0.061379,21.3511
-0.061379,63.928
-0.061379,7.66667
-0.061379,113.898
-0.061379,40.1406
-0.061379,87.6168
-0.061379,15.8329
-0.061379,137.547
-0.061379,105.377
-0.061379,44.9176
-0.061379,100.063
-0.061379,118.976
-0.061379,60.638
-0.061379,43.3346
-0.061379,233.225
-0.061379,112.592
-0.061379,43.6703
-0.061379,31.5451
-0.061379,113.45
-0.061379,114.735
-0.061379,40.5345
-0.061379,10.6837
-0.061379,37.7747
-0.061379,119.337
-0.061379,23.9021
-0.061379,22.895
-0.061379,56.5591
-0.061379,65.6294
-0.061379,49.1911
-0.061379,115.253
-0.061379,57.2669
-0.061379,63.4062
-0.061379,47.7455
-0.061379,74.7206
-0.061379,62.6744
-0.061379,38.3145
-0.061379,190.208
-0.061379,37.875
-0.061379,57.6935
-0.061379,110.464
-0.061379,209.355
-0.061379,42.0558
-0.061379,34.4279
-0.061379,201.662
-0.061379,51.4252
-0.061379,29.6257
-0.061379,93.7795
-0.061379,86.5152
-0.061379,68.0317
-0.061379,55.95
-0.061379,64.9919
-0.061379,109.915
-0.061379,174.961
-0.061379,114.576
-0.061379,51.1282
-0.061379,91.3938
-0.061379,152.971
-0.061379,45.3231
-0.061379,70.8984
-0.061379,20.1692
-0.061379,14.2677
-0.061379,27.1395
-0.061379,96.798
-0.061379,58.7089
-0.061379,45.9765
-0.061379,108.738
-0.061379,25.4065
-0.061379,55.4017
-0.061379,34.0399
-0.061379,19.2984
-0.061379,37.0051
-0.061379,111.659
-0.061379,75.658
-0.061379,128.878
-0.061379,18.4215
-0.061379,12.4961
-0.061379,24.8878
-0.061379,141.672
-0.061379,74.3012
-0.061379,124.801
-0.061379,147.299
-0.061379,108.607
-0.061379,178.655
-0.061379,145.615
-0.061379,38.8817
-0.061379,81.0907
-0.061379,38.7446
-0.061379,31.5043
-0.061379,92.8131
-0.061379,14.0812
-0.061379,90.9317
-0.061379,204.461
-0.061379,47.5317
-0.061379,72.8615
-0.061379,14.1815
-0.061379,29.5376
-0.061379,138.159
-0.061379,7.65873
-0.061379,88.3184
-0.061379,37.7698
-0.061379,14.5853
-0.061379,36.13
-0.061379,31.8254
-0.061379,22.7407
-0.061379,86.7945
-0.061379,62.0948
-0.061379,39.8914
-0.061379,19.9124
-0.061379,88.3386
-0.061379,93.8424
-0.061379,74.1667
-0.061379,143.123
-0.061379,40.9074
-0.061379,89.5175
-0.061379,42.5904
-0.061379,28.9917
-0.061379,78.2329
-0.061379,20.6522
-0.061379,65.4395
-0.061379,109.812
-0.061379,88.4095
-0.061379,82.2537
-0.061379,33.2902
-0.061379,104.833
-0.061379,150.15
-0.061379,100.855
-0.061379,108.767
-0.061379,17.6485
-0.061379,96.6537
-0.061379,83.253
-0.061379,15.5074
-0.061379,51.5787
-0.061379,54.0209
-0.061379,35.2109
-0.061379,71.7521
-0.061379,53.3589
-0.061379,288.2
-0.061379,82.1484
-0.061379,94.3918
-0.061379,39.153
-0.061379,60.5095
-0.061379,42.3125
-0.061379,113.63
-0.061379,155.496
-0.061379,37.8166
-0.061379,128.968
-0.061379,27.7588
-0.061379,39.3333
-0.061379,93.9754
-0.061379,21.3667
-0.061379,8.47934
-0.061379,47.9554
-0.061379,22.403
-0.061379,48.1736
-0.061379,99.3558
-0.061379,40.8113
-0.061379,52.5589
-0.061379,18.5611
-0.061379,41.3564
-0.061379,150.663
-0.061379,143.004
-0.061379,36.6593
-0.061379,13.1557
-0.061379,80.546
-0.061379,13.0963
-0.061379,34.0167
-0.061379,54.0592
-0.061379,47.5962
-0.061379,93.5913
-0.061379,60.7064
-0.061379,60.9953
-0.061379,82.7718
-0.061379,18.424
-0.061379,26.1699
-0.061379,49.3922
-0.061379,248.827
-0.061379,139.766
-0.061379,84.8539
-0.061379,182.388
-0.061379,40.2032
-0.061379,113.901
-0.061379,27.5273
-0.061379,65.7783
-0.061379,29.2107
-20.9426,0.954198
-20.9426,0
-20.2846,0
-22.561,0
-22.561,0
-0.076771,228.671
-0.076771,128.191
-0.076771,125.083
-0.076771,96.3029
-0.076771,92.2013
-0.076771,137.453
-0.076771,51.8636
-0.076771,77.9291
-0.076771,233.782
-0.076771,128.278
-0.076771,117.14
-0.076771,31.2727
-0.076771,67.2197
-0.076771,52.3081
-0.076771,185.512
-0.076771,25.7038
-0.076771,117.016
-0.076771,119.459
-0.076771,26.8276
-0.076771,33.1832
-0.076771,24.233
-0.076771,67.005
-0.076771,39.0229
-0.076771,116.414
-0.076771,58.9247
-0.076771,56.0433
-0.076771,103.992
-0.076771,10.5959
-0.076771,89.0845
-0.076771,60.0706
-0.076771,53.6269
-0.076771,28.5498
-0.076771,57.8955
-0.076771,57.1697
-0.076771,159.493
-0.076771,41.8566
-0.076771,93.9874
-0.076771,116.048
-0.076771,63.1239
-0.076771,137.005
-0.076771,202.824
-0.076771,48.6138
-0.076771,53.2488
-0.076771,112.596
-0.076771,215.186
-0.076771,114.665
-0.076771,58.3932
-0.076771,40.2135
-0.076771,38.4078
-0.076771,52.2692
-0.076771,31.8308
-0.076771,42.1705
-0.076771,56.7849
-0.076771,80.6917
-0.076771,131.517
-0.076771,65.0429
-0.076771,37.583
-0.076771,22.2708
-0.076771,172.481
-0.076771,51.4219
-0.076771,85.1027
-0.076771,51.8626
-0.076771,182.445
-0.076771,12.0909
-0.076771,119.895
-0.076771,58.875
-0.076771,100.723
-0.076771,120.989
-0.076771,171.554
-0.076771,117.383
-0.076771,79.2647
-0.076771,19.3667
-0.076771,79.0355
-0.076771,133.336
-0.076771,46.75
-0.076771,105.014
-0.076771,75.676
-0.076771,126.788
-0.076771,95.9658
-0.076771,49.1099
-0.076771,41.7249
-0.076771,84.0723
-0.076771,24.7912
-0.076771,63.0108
-0.076771,189.249
-0.076771,18.5054
-0.076771,72.3432
-0.076771,20.4764
-0.076771,24.2381
-0.076771,38.9565
-0.076771,85.6217
-0.076771,51.6643
-0.076771,31.365
-0.076771,25.7812
-0.076771,66.5833
-0.076771,24.5056
-0.076771,57.9778
-0.076771,9.62222
-0.076771,87.4167
-0.076771,101.825
-0.076771,35.1485
-0.076771,32.202
-0.076771,3.38333
-0.076771,68.8571
-0.076771,109.849
-0.076771,28.1388
-0.076771,67.0822
-0.076771,14.3366
2.52747,95.9083
2.52747,888.14
-0.037023,54.2543
-0.037023,72.4627
-0.037023,93.8629
-0.037023,113.269
-0.037023,69.9854
-0.037023,31.7362
-0.037023,78.0343
-0.037023,144.283
-0.037023,9.20796
-0.037023,79.4916
-0.037023,155.685
-0.037023,112.448
-0.037023,29.4237
-0.037023,40.6587
-0.037023,28.7374
-0.037023,125.629
-0.037023,98.7778
-0.037023,63.0762
0.734267,108.888
0.896718,265.951
0.896718,347.899
0.896718,265.866
0.896718,93.75
0.896718,84.8861
0.896718,701.304
0.896718,174.449
0.896718,62.8189
0.896718,189.467
0.896718,139.393
0.135075,183.909
0.135075,345.257
0.135075,154.754
0.135075,51.3969
0.135075,20.5041
0.135075,40.0627
0.135075,92.0762
0.135075,84.6684
0.135075,92.1597
0.135075,112.938
0.4788488,30.235
0.4788488,221.98
0.4788488,22.5355
0.4788488,122.397
0.4788488,87.9607
0.4788488,75.0143
0.4788488,67.9341
0.4788488,140.417
0.4788488,68.6716
0.4788488,75.8971
0.4788488,36.3004
0.4788488,51.3956
0.4788488,70.7843
0.4788488,85.6042
0.4788488,303.414
0.4788488,47.9588
0.4788488,112.558
0.4788488,80.5146
0.4788488,140.188
0.4788488,32.631
0.4788488,21.3918
0.4788488,112.74
0.4788488,122.133
0.4788488,93.7877
0.4788488,68.6061
0.4788488,49.4854
0.4788488,188.675
0.4788488,173.533
0.4788488,35.9821
0.4788488,44.1562
0.4788488,142.154
0.4788488,218.234
0.4788488,153.862
0.4788488,84.4487
0.4788488,157.698
0.4788488,149.865
0.4788488,216.196
0.4788488,92.475
0.4788488,189.38
0.4788488,196.262
0.4788488,150.791
0.4788488,44.1004
0.4788488,54.4667
0.4788488,73.5718
0.4788488,221.071
0.4788488,99.0667
0.4788488,157.877
0.4788488,52.134
0.4788488,97.5442
0.4788488,165.114
0.4788488,224.408
0.4788488,7.06612
0.4788488,48.4928
0.4788488,34.9029
0.4788488,122.521
0.4788488,114.154
0.4788488,62.2308
0.4788488,44.9317
0.4788488,116.047
0.4788488,124.21
0.4788488,141.423
0.4788488,137.759
0.4788488,157.265
0.4788488,32.9106
0.4788488,77.985
0.4788488,73.581
0.4788488,31.4917
0.4788488,22.5167
0.4788488,73.5593
0.4788488,37.1901
0.4788488,32.7157
0.4788488,47.8372
0.4788488,86.4643
0.4788488,79.9872
0.4788488,45.7538
0.4788488,149.942
0.4788488,230.157
0.4788488,125.975
0.4788488,247.444
0.4788488,52.5378
0.4788488,88.9778
0.4788488,156.805
0.4788488,111.213
0.4788488,37.2831
0.4788488,25.4161
0.4788488,40.0201
0.4788488,156.098
0.4788488,55.1083
0.4788488,93.7636
0.4788488,169.884
0.4788488,41.6595
0.4788488,64.4342
0.4788488,69.9906
0.4788488,25.5198
0.4788488,123.551
0.4788488,167.787
0.4788488,134.728
0.4788488,36.1868
0.4788488,59.8154
0.4788488,59.8911
0.4788488,95.2576
0.4788488,177.602
0.4788488,11.7206
0.4788488,82.384
0.4788488,67.2
0.4788488,134.751
0.4788488,68.3659
0.4788488,61.4139
0.4788488,52.6225
0.4788488,55.4554
0.4788488,71.8905
0.4788488,95.8689
0.4788488,75.2576
0.4788488,160.301
0.4788488,97.0796
0.4788488,12.4794
0.4788488,72.6643
0.4788488,138.519
0.4788488,87.972
0.4788488,99.8006
0.4788488,176.633
0.4788488,66.8475
0.4788488,71.9688
0.4788488,107.351
0.4788488,33.2162
0.4788488,115.886
0.4788488,61.5871
0.4788488,125.412
0.4788488,43.0412
0.4788488,75.2085
0.4788488,139.436
0.4788488,100.268
0.4788488,22.9907
0.4788488,79.1326
0.4788488,27.8085
0.4788488,338.558
0.4788488,50.3369
0.4788488,101.508
0.4788488,61.0942
0.4788488,28.6865
0.4788488,69.06
0.4788488,223.367
0.4788488,72.3466
0.4788488,77
0.4788488,52.5859
0.4788488,176.987
0.4788488,50.1883
0.4788488,172.063
0.4788488,26.1779
0.4788488,123.761
0.4788488,50.5761
0.4788488,35.8933
0.4788488,33.9568
0.4788488,10.7786
0.4788488,137.955
0.4788488,89.5109
0.4788488,344.805
0.4788488,107.519
0.4788488,34.9954
0.4788488,27.9658
0.4788488,102.183
0.4788488,97.736
0.4788488,20.8276
0.4788488,72.9076
0.4788488,35.4912
0.4788488,31.0247
0.4788488,207.386
0.4788488,71.059
0.4788488,70.1381
0.4788488,115.952
0.4788488,21.0041
0.4788488,94.2663
0.4788488,221.739
0.4788488,169.085
0.4788488,169.204
0.4788488,146.828
0.4788488,151.936
0.4788488,74.284
0.4788488,42.6316
0.4788488,52.0141
0.4788488,29.4103
0.4788488,65.4667
0.4788488,178.349
0.4788488,88.1195
0.4788488,48.6376
0.4788488,48.5143
0.4788488,105.616
0.4788488,232.611
0.4788488,63.6773
0.4788488,84.4877
0.4788488,175.706
0.4788488,11.8917
0.4788488,170
0.4788488,97.4176
0.4788488,170.981
0.4788488,67.8634
0.4788488,65.6259
0.4788488,48.9254
0.4788488,132.679
0.4788488,70.0826
0.4788488,69.64
0.4788488,52.1
0.4788488,42.5426
0.4788488,37.6601
0.4788488,201.479
0.4788488,82.9683
0.4788488,127.158
0.4788488,68.8027
0.4788488,68.8389
0.4788488,61.3184
0.4788488,86.0219
0.4788488,75.8583
0.4788488,186.653
0.4788488,208.728
0.4788488,273.025
0.4788488,245.932
0.4788488,111.732
-0.043415,21.0945
-0.043415,79.2198
-0.043415,49.0909
-0.043415,62.0923
-0.043415,31.5818
-0.043415,61.8492
-0.043415,67.6093
-0.043415,130.859
-0.043415,97.7611
-0.043415,106.361
-0.043415,34.009
-0.043415,76.3494
-0.043415,74.2649
-0.043415,131.579
-0.043415,42.8068
-0.043415,72.6623
-0.043415,67.374
-0.043415,113.977
-0.043415,89.3607
-0.043415,87.027
-0.043415,15.4333
-0.043415,135.968
-0.043415,4.23721
-0.043415,87.2694
-0.043415,149.187
-0.043415,138.306
-0.043415,66.4792
-0.043415,108.905
-0.043415,38
-0.043415,36.125
-0.043415,90.8534
-0.043415,71.7249
-0.043415,151.983
-0.043415,19.3279
-0.043415,82.4201
-0.043415,73.9483
-0.043415,199.59
-0.043415,107.883
-0.043415,18.2469
-0.043415,35.4497
-0.043415,30.2846
-0.043415,25.0081
-0.043415,81.5667
-0.043415,11.9759
-0.043415,37.5157
-0.043415,151.481
-0.043415,128.381
-0.043415,35.0142
-0.043415,21.4709
-0.043415,42.5
-0.043415,19.3832
-0.043415,71.6596
-0.043415,51.0946
-0.043415,102.014
-0.043415,92.9506
-0.043415,157.84
-0.043415,109.577
-0.043415,170.215
-0.043415,42.3794
-0.043415,40.0929
-0.043415,41.108
-0.043415,114.685
-0.043415,209.173
-0.043415,129.244
-0.043415,41.9881
-0.043415,133.143
-0.043415,33.4111
-0.043415,18.0341
-0.043415,79.5765
-0.043415,44.4539
-0.043415,43.4588
-0.043415,90.9011
-0.043415,54.4314
-0.043415,71.8333
-0.043415,31.5322
-0.043415,117.715
-0.043415,93.0769
-0.043415,278.303
-0.043415,44.71
-0.043415,244.831
-0.043415,149.51
-0.043415,20.6833
-0.043415,121.969
-0.043415,36.7051
-0.043415,50.506
-0.043415,147.363
-0.043415,112.392
-0.043415,19.6176
-0.043415,6.68595
-0.043415,228.7
-0.043415,26.246
-0.043415,29.8386
-0.043415,12.0256
-0.043415,54.588
-0.043415,51.6825
-0.043415,46.0711
-0.043415,63.784
-0.043415,27.2967
-0.043415,25.3123
-0.043415,46.9831
-0.043415,30.3657
-0.043415,63.1538
-0.043415,94.3597
-0.043415,48.5907
-0.043415,29.8378
-0.043415,201.234
-0.043415,84.1856
-0.043415,29.7378
-0.043415,70.3639
-0.043415,53.1507
-0.043415,47.9917
-0.043415,63.9449
-0.043415,46.607
-0.043415,47.8287
-0.043415,46.7432
-0.043415,22.1227
-0.043415,23.7624
-0.043415,29.9074
-0.043415,18.1667
-0.043415,95.0152
-0.043415,59.2134
-0.043415,69.9907
-0.043415,20.8571
-0.043415,88.0632
-0.043415,37.149
-0.043415,40.8103
-0.043415,71.2264
-0.043415,39.6504
-0.043415,20.9524
-0.043415,81.7258
-0.043415,16.1895
-0.043415,129.813
-0.043415,74.7592
-0.043415,58.7875
-0.043415,150.038
-0.043415,191.84
-0.043415,43.2283
-0.043415,26.8112
-0.043415,30.1943
-0.043415,150.441
-0.043415,141.084
-0.043415,183.535
-0.043415,140.732
-0.043415,42.364
-0.043415,139.586
-0.043415,29.8837
-0.043415,33.3793
-0.043415,238.996
-0.043415,84.2669
-0.043415,117.672
-0.043415,201.469
-0.043415,126.329
-0.043415,48.1223
-0.043415,168.733
-0.043415,47.0217
-0.043415,31.8024
-0.043415,146.485
-0.043415,169.009
-0.043415,63.794
-0.043415,42.0934
-0.043415,263.758
-0.043415,239.859
-0.043415,174.234
-0.043415,152.562
-0.043415,102.668
-0.043415,116.519
-0.043415,89.5549
-0.043415,127.596
-0.043415,240.084
-0.043415,105.194
-0.043415,47.825
-0.043415,63.262
-0.043415,54.322
-0.043415,60.7113
-0.043415,142.451
-0.043415,66.6582
-0.043415,21.0339
-0.043415,73.9792
-0.043415,36.4455
-0.043415,95.1731
-0.043415,39.2886
-0.043415,42.296
-0.043415,150.589
-0.043415,68.068
-0.043415,28.7507
-0.043415,16.254
-0.043415,37.9638
-0.043415,23.0335
-0.043415,99.4545
-0.043415,16.9769
-0.043415,7.19409
-0.043415,43.0795
-0.043415,44.0761
-0.043415,23.4623
-0.043415,238.216
-0.043415,226.5
-0.043415,82.7054
-0.043415,61.2033
-0.043415,54.7
-0.043415,69.6083
-0.043415,72.4976
-0.043415,52.4549
-0.043415,22.0418
-0.043415,20.2478
-0.043415,65.1144
-0.043415,69.5322
-0.043415,95.2837
-0.043415,18.3408
-0.043415,73.0422
-0.043415,20.6266
-0.043415,85.2642
-0.043415,60.9612
-0.043415,44.0673
-0.043415,149.484
-0.043415,82.9
-0.043415,90.1773
-0.043415,20.7066
-0.043415,97.9646
-0.043415,30.641
-0.043415,79.314
-0.043415,27.245
-0.043415,60.3143
-0.043415,29.0898
-0.043415,79.9703
-0.043415,97.4286
-0.043415,59.817
-0.043415,105.342
-0.043415,53.4921
-0.043415,114.613
-0.043415,58.8619
-0.043415,52.1189
-0.043415,40.555
-0.043415,62.6731
-0.043415,90.9173
-0.043415,32.0417
-0.043415,32.4917
-0.043415,27.022
-0.043415,56.7679
-0.043415,82.3094
-0.043415,55.2011
-0.043415,38.6076
-0.043415,21.2357
-0.043415,152.204
-0.043415,171.4
-0.043415,45.2014
-0.043415,46.9032
-0.043415,19.2958
-0.043415,48.0861
-0.043415,170.254
-0.043415,76.4315
-0.043415,36.5379
-0.043415,48.1405
-0.043415,40.885
-0.043415,23.0872
-0.043415,82.2212
-0.043415,49.6526
-0.043415,41.6642
-0.043415,23.0875
-0.043415,25.2232
-0.043415,33.5525
-0.043415,26.4758
-0.043415,33.5167
-0.043415,29.2292
-0.043415,51.9782
-0.043415,56.8826
-0.043415,29.6688
-0.043415,60.4618
-0.043415,28.6024
-0.043415,206.791
-0.043415,31.9412
-0.043415,21.9823
-0.043415,22.0613
-0.043415,188.656
-0.043415,40.4281
-0.043415,40.5532
-0.043415,40.8688
-0.043415,61.2689
-0.043415,37.3254
-0.043415,25.1324
-0.043415,53.9794
-0.043415,46.1791
-0.043415,31.3699
-0.043415,88.1541
-0.043415,85.9531
-0.043415,89.0588
-0.043415,6.18182
-0.043415,11.2839
-0.043415,30.7674
-0.043415,217.882
-0.043415,38.0748
-0.043415,75.2189
-0.043415,81.4603
-0.043415,91.2031
-0.043415,75.6337
-0.043415,30.9214
-0.043415,54.764
-0.043415,70.8026
-0.043415,110.058
-0.043415,18.1679
-0.043415,118.448
-0.043415,58.773
-0.043415,76.2089
-0.043415,63.3497
-0.043415,60.7333
-0.043415,71.1462
-0.043415,65.2913
-0.043415,34.6838
-0.043415,63.025
-0.043415,24.4936
-0.043415,34.9786
-0.043415,24.562
-0.043415,23.4124
-0.043415,46.171
-0.043415,84.7348
-0.043415,60.2517
-0.043415,82.4203
-0.043415,74.4924
-0.043415,31.6
-0.043415,61.3701
-0.043415,81.2283
-0.043415,60.3502
-0.043415,249.876
-0.043415,91.2125
-0.043415,47.9569
-0.043415,51.9597
-0.043415,46.1486
-0.043415,91.5821
-0.043415,44.8653
-0.043415,11.9833
-0.043415,60.1259
-0.043415,14.7527
-0.043415,73.5531
-0.043415,9.04167
-0.043415,25.3935
-0.043415,64.8678
-0.043415,70.0938
-0.043415,81.4176
-0.043415,55.7181
-0.043415,48.5957
-0.043415,49.5638
-0.043415,32.7424
-0.043415,74.5235
-0.043415,56.4928
-0.043415,56.7984
-0.043415,28.9778
-0.043415,145.879
-0.043415,54.3492
-0.043415,52.3864
-0.043415,138.234
-0.043415,49.5865
-0.043415,56.2745
-0.043415,83.5552
-0.043415,149.317
-0.043415,126.022
-0.043415,59.7586
-0.043415,109.339
-0.043415,100.743
-0.043415,70.5799
-0.043415,30.2831
-0.043415,171.191
-0.043415,126.47
-0.043415,62.4333
-0.043415,60.5046
-0.043415,55.2604
-0.043415,44.8239
-0.043415,149.438
-0.043415,98.5465
-0.043415,106.03
-0.043415,73.5879
-0.043415,55.3626
-0.043415,152.107
-0.043415,58.2982
-0.043415,119.412
-0.043415,96.7089
-0.043415,129.728
-0.043415,141.794
-0.043415,57.5584
-0.043415,155.967
-0.043415,46.6431
-0.043415,21.3697
-0.043415,109.297
-0.043415,114.272
-0.043415,171.457
-0.043415,72.744
-0.043415,59.5137
-0.043415,85.2727
-0.043415,192.747
-0.043415,241.421
-0.043415,25.6092
-0.043415,28.1801
-0.043415,107.067
-0.043415,46.3627
-0.043415,182.904
-0.043415,33.475
-0.043415,185.747
-0.043415,38.3583
-0.043415,220.808
-0.043415,15.804
-0.043415,17.9852
-0.043415,289.492
-0.043415,96.3581
-0.043415,105.033
-0.043415,47.5805
-0.043415,226.383
-0.043415,105.32
-0.043415,53.4293
-0.043415,47.3682
-0.043415,40.6081
-0.043415,144.103
-0.043415,140.725
-0.043415,141.86
-0.043415,281.713
-0.043415,19.2754
-0.043415,90.6057
-0.043415,133.587
-0.043415,272.181
-0.043415,60.041
-0.043415,103.683
-0.043415,24.8546
-0.043415,59.3503
-0.043415,51.2644
-0.043415,121.981
-0.043415,54.7623
-0.043415,48.7119
-0.043415,32.747
-0.043415,28.869
-0.043415,75.2434
-0.043415,77.7934
-0.043415,128.2
-0.043415,71.8448
-0.043415,43.4204
-0.043415,246.426
-0.043415,195.922
-0.043415,166.178
-0.043415,189.185
-0.043415,72.3294
-0.043415,45.1045
-0.043415,57.0665
-0.043415,65.7197
-0.043415,35.3321
-0.043415,129.335
-0.043415,89.0565
-0.043415,43.1569
-0.043415,94.4303
-0.043415,135.309
-0.043415,139.054
-0.043415,27.0909
-0.043415,95.3132
-0.043415,183.364
-0.043415,52.5
-0.043415,22.775
-0.043415,223.008
-0.043415,178.836
-0.043415,142.357
-0.043415,95.432
-0.043415,66.7512
-0.043415,157.29
0.39129,183.16
1.258718,147.186
1.258718,741.639
1.258718,172.349
0.885815,76.9043
0.885815,303.793
0.885815,155.703
0.885815,66.5161
0.885815,187.31
0.885815,52.4138
0.885815,164.928
0.885815,87.4979
0.885815,243.933
0.885815,84.2965
0.885815,105.352
0.885815,18.7417
0.885815,133.466
0.885815,107.746
0.885815,38.6408
0.885815,221.644
0.885815,97.3712
0.885815,73.3083
0.885815,68.8827
0.885815,85.1331
0.885815,77.9816
0.885815,74.5351
0.885815,113.915
0.885815,139.901
0.885815,49.6083
0.885815,37.9157
0.885815,37.3838
0.885815,86.5602
0.885815,103.251
0.885815,172.913
0.885815,264.144
0.885815,42.479
0.885815,289.569
0.885815,87.0167
0.885815,163.359
0.885815,193.276
0.885815,242.48
0.885815,82.5897
0.885815,309.726
0.885815,71.1534
0.885815,87.5528
0.885815,67.1526
0.885815,59.8488
0.885815,52.1299
0.885815,80.2164
0.885815,102.662
0.885815,122.49
0.885815,44.5886
0.885815,80.187
0.885815,106.115
0.885815,93.6959
0.885815,48.2798
0.885815,245.404
0.885815,208.93
0.885815,202.598
0.885815,82.6684
0.885815,112.52
0.885815,118.76
0.885815,135.167
0.885815,57.8033
0.885815,73.5697
0.885815,150.392
0.885815,164.076
0.885815,67.5294
0.885815,58.4327
0.885815,149.814
0.885815,120.049
0.885815,78.3091
0.885815,147.648
0.885815,275.937
0.885815,133.675
0.885815,183.982
0.885815,104.148
0.885815,146.677
0.885815,20.0099
0.885815,43.7824
0.885815,159.664
0.885815,166.947
0.885815,53.0934
0.885815,125.989
0.885815,79.9474
0.885815,30.8537
0.885815,172.634
0.885815,85.8581
0.885815,64.9767
0.885815,50.7917
1.242193,242.866
1.242193,200.824
1.242193,229.411
1.242193,154.326
1.242193,305.064
1.242193,153.58
1.242193,118.273
1.242193,148.636
1.242193,64.3754
1.242193,170.213
1.242193,143.783
1.242193,311.277
1.242193,271
1.242193,138.856
1.242193,106.051
1.242193,330.445
1.242193,197.077
1.242193,184.418
1.242193,276.841
0.663661,175.404
-0.96648,4.46512
-0.96648,36.3496
-0.96648,6.18898
-0.96648,35.4309
-0.96648,35.615
-0.96648,8.30435
-0.96648,28.7155
-0.96648,45.7115
-0.96648,33.4143
-0.96648,19.0495
-0.96648,48.5283
-0.96648,129.674
-0.96648,103.273
-0.96648,58.2727
-0.96648,59.94
-0.96648,5.71845
-0.96648,9.58382
-0.96648,30.7073
-0.96648,35.1171
-0.96648,17.5422
-0.96648,44.1424
-0.96648,90.7758
-0.96648,72.6328
-0.96648,43.3177
-0.96648,96.8211
-0.96648,4.61
-0.96648,50.8838
-0.96648,34.4793
-0.96648,73.3803
-0.96648,56.4337
-0.96648,110.103
-0.96648,31.0694
-0.96648,29.2727
-0.96648,21.7088
-0.96648,43.2988
-0.96648,56.3086
-0.96648,54.1429
-0.96648,8.04242
-0.96648,47.0331
-0.96648,18.2152
-0.96648,53.9652
-0.96648,36.5726
-0.54262,70.4921
-0.54262,63.0358
-0.54262,101.635
-0.54262,18.5155
-0.54262,52.0622
-0.54262,16.6887
-0.54262,26.5582
-0.54262,80.2558
-0.54262,13.277
-0.54262,27.9668
-0.54262,42.0778
-0.54262,17.1292
-0.54262,13.0632
-0.54262,21.275
-0.093041,33.2421
-0.093041,41.4062
-0.093041,100.834
-0.093041,47.2687
-0.093041,18.7186
-0.093041,86.4802
-0.093041,46.8706
-0.093041,100.371
-0.093041,35.2212
-0.093041,44.6324
-0.086384,115.798
-0.086384,139.425
-0.086384,36.0314
-0.086384,97.3771
-0.086384,162.413
-0.086384,109.032
-0.086384,20.4049
-0.086384,42.075
-0.086384,61.1553
-0.086384,143.98
-0.086384,78.875
-0.086384,54.5584
-0.086384,82.75
-0.086384,60.8813
-0.086384,166.828
-0.086384,95.0625
-0.086384,102.26
-0.086384,39.1084
-0.086384,45.3882
-0.086384,41.4675
-0.086384,41.4648
-0.086384,105.447
-0.086384,83.0133
-0.086384,50.8826
-0.086384,86.3929
-0.086384,73.6783
-0.086384,97.4349
-0.086384,60.3993
0.4135158,331.34
0.4135158,102.225
0.4135158,147.099
0.4135158,79.0341
0.4135158,81.3973
0.4135158,21.3953
0.4135158,39.3029
0.4135158,45.3279
0.4135158,132.153
0.4135158,100.973
0.4135158,79.7016
0.4135158,16.2
0.4135158,136.764
-0.064036,24.0153
-0.064036,47.7491
-0.064036,42.7016
-0.064036,38.1089
-0.064036,43.1171
-0.064036,40.3761
-0.064036,55.3988
-0.064036,25.8551
-0.064036,60.7235
-0.064036,123.812
-0.064036,178.492
-0.064036,17.9511
-0.064036,69.1779
-0.064036,49.6926
-0.064036,7.08197
-0.064036,130.541
-0.064036,97.1262
-0.064036,84.7698
-0.064036,16.8723
-0.064036,63.8408
-0.064036,74.6806
-0.064036,116.392
-0.064036,102.592
-0.064036,22.0221
-0.064036,20.7991
-0.064036,63.9769
-0.064036,9.68462
-0.064036,43.5197
-0.064036,188.856
-0.064036,86.4833
-0.064036,81.9029
-0.064036,34.1164
-0.064036,57.2681
-0.064036,9.7795
-0.064036,86.8705
-0.064036,73.4222
-0.064036,25.0455
-0.064036,46.3429
-0.064036,49.3288
-0.064036,8.5
-0.064036,48.7222
-0.064036,64.7857
-0.064036,101.147
-0.064036,52.5217
-0.064036,95.6828
-0.064036,60.2909
-0.064036,40.8522
1.256498,83.0667
1.256498,48.3967
1.256498,33.4
1.256498,75.876
1.256498,148.529
1.256498,50.7686
1.256498,123.917
1.256498,107.758
-0.113189,59.8912
-0.113189,72.1983
-0.113189,32.9502
-0.113189,10.1484
-0.113189,31.1183
-0.113189,22.0374
-0.113189,106.852
-0.113189,11.2109
-0.113189,122.523
-0.113189,64.427
-0.113189,36.4433
-0.113189,17.4545
-0.113189,34.6099
-0.113189,200.339
-0.113189,30.9226
0.4202866,160.458
0.4202866,20.6545
0.4202866,40.2169
0.4202866,45.0917
0.4202866,21.9391
0.4202866,36.7089
0.4202866,133.259
0.4202866,129.792
0.4202866,61.4587
0.4202866,71.5377
-0.158651,39.8263
-0.158651,82.6864
-0.158651,94.5869
-0.158651,46.1847
-0.158651,53.3719
